,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
3058,118,068,153,0.0003689483558769746,0.043815851203875544
3059,161,067,021,0.004831110877040912,0.005412278974631257
3060,043,077,166,0.001327097681913525,0.03451409667546945
3061,015,123,038,0.023309251878600667,0.016987879766940495
3062,136,077,157,0.013263377871080673,0.026124966737872235
3063,149,055,120,0.007427435554131501,0.04488486609791176
3064,118,067,102,0.004839031948861927,0.043629337349409325
3065,175,159,155,0.0009385433602135951,0.014211253098653787
3066,082,125,012,0.007572718090481545,0.011870467715000776
3067,006,092,193,0.0038104832595649007,0.015250433379927486
3068,105,027,138,0.008528727990038232,0.005423609921395678
3069,101,041,039,0.017345374222314525,0.09098483291335968
3070,097,173,132,0.04139271599340766,0.081242363591847
3071,014,176,065,0.0026813039142946637,0.0021043937675987445
3072,054,118,119,0.009022124617922844,0.04352709317900594
3073,019,058,166,0.0023847454993799477,0.011341441919478168
3074,159,195,182,0.018390126383859506,0.011026490877373396
3075,132,079,032,0.010540091487810876,0.022522520095440535
3076,061,048,063,0.0017338608778775244,0.01811643113265138
3077,127,122,156,0.0007249277433954981,0.03840827212474163
3078,073,173,023,0.04375776054001801,0.087675345188862
3079,037,069,072,0.0033575756414623292,0.010751473355999686
3080,150,075,185,0.020767851230528045,0.023048667105475373
3081,082,190,191,0.007642859646767142,0.01350167812605818
3082,082,137,081,0.009751126071290583,0.011460884360655621
3083,189,094,041,0.006707523669523874,0.018228472185074063
3084,102,170,101,0.00596297103044241,0.028026172437307317
3085,141,050,082,0.014054647235900664,0.03865047794587517
3086,057,007,195,0.0017436755535544801,0.012079056402237942
3087,118,057,027,0.001988507614439139,0.04423140147323579
3088,170,142,148,0.00596336247288165,0.019849790175105575
3089,198,060,125,0.006182186618800323,0.011476363209836138
3090,037,060,078,0.00490765268849358,0.012298063523290992
3091,041,043,143,0.001309788106455212,0.031495884099300264
3092,106,006,116,0.0009262024966634197,0.004168335813285906
3093,041,071,115,0.0011473950965853463,0.0012906311665734638
3094,106,083,136,0.004832969337647763,0.019537781712709368
3095,047,148,158,0.0014968537420503303,0.027943493438805533
3096,089,015,138,8.768997101260556e-05,0.04382890596543909
3097,137,138,173,0.002480896588955228,0.0038396372709229576
3098,131,109,038,0.006119064024930232,0.022009449419843397
3099,107,196,018,0.003969506045979121,0.01198757858532773
3100,017,004,118,0.010439209213402911,0.05198912488648311
3101,117,039,046,0.005452649995857706,0.002598127846618059
3102,143,000,136,0.007942371094143197,0.00654811460957383
3103,102,040,024,0.007831295808164995,0.02239128804349
3104,034,152,182,0.014912721511024518,0.042589418540722956
3105,073,081,198,0.01365411186761245,0.01305884430032811
3106,068,136,177,0.01220230200669159,0.025649251640565085
3107,083,191,123,0.007142685915776159,0.019468610347359583
3108,024,039,175,0.01242900435860339,0.05474122781653468
3109,125,035,195,0.0006481925145870315,0.005913773283716228
3110,089,104,123,0.005896043453041733,0.043684785360921796
3111,187,092,125,0.0066082420314863555,0.0837610706221753
3112,168,185,161,0.00482505637335684,0.009276863880481323
3113,157,026,072,0.039598186706818805,0.17059936148076393
3114,089,159,065,0.00038115232631186213,0.04471905394606013
3115,152,138,038,0.001785540926244833,0.0033823330234779014
3116,140,192,007,0.001833020719170908,0.01096567317759034
3117,165,195,150,0.01912633132196917,0.0093913427303004
3118,011,115,137,0.02384964108072185,0.02591623531639664
3119,013,175,043,0.0006923561153708846,0.012964044944539399
3120,114,101,049,0.0192001881243401,0.11112633616250389
3121,191,171,194,0.0032908603827062066,0.07902178156197803
3122,172,188,004,0.0029899073419693556,0.008813078360167759
3123,011,150,099,0.01633705670866481,0.0453620665614618
3124,120,183,055,0.01397089873488433,0.14900119472911866
3125,046,113,124,0.0020155417512435214,0.013169645240328043
3126,130,166,013,0.0114347059686003,0.012716642189213534
3127,074,153,141,0.0071396455728580666,0.00641778687560024
3128,133,156,140,0.006143438008964441,0.005740032576736387
3129,104,029,178,0.01591166639067676,0.006101375047315782
3130,137,143,119,0.010502023396129934,0.001623089548496992
3131,101,181,148,0.024776001004161774,0.09350833682537973
3132,165,075,125,0.006362034771748237,0.00035383087732654417
3133,098,068,167,0.01054108250265473,0.017323212039643043
3134,199,113,013,0.004144849703874742,0.0018617692980074096
3135,080,106,148,0.0009237579222656223,0.007754745733956625
3136,064,013,081,0.0077371825971142005,0.006441222901685695
3137,049,025,001,0.019612251177435924,0.02161938175264888
3138,155,198,122,0.03889028878999301,0.012986701569023595
3139,196,033,019,0.018448951072005393,0.00899985025880079
3140,031,041,075,0.0036307850760707305,0.0014155594063692822
3141,011,068,041,0.002596095135226517,0.016674683850980587
3142,017,138,015,0.011591467702760427,0.0377374176462586
3143,155,050,092,0.03937279623259671,0.006038512646062366
3144,018,104,120,0.006864042545896343,0.009563029488153796
3145,101,012,099,0.021889975360335323,0.09063371904087414
3146,138,022,039,0.013200833442692517,0.07991407471680534
3147,023,018,160,0.003275252119935179,0.07089554465243197
3148,026,173,153,0.03231818472090464,0.08127429267815223
3149,048,000,099,0.001156819328910319,0.017618062271174906
3150,080,155,025,0.0378038116791134,0.009704731466562255
3151,034,064,148,0.018668879859939036,0.04254471362360013
3152,164,192,166,0.01625379305068464,0.07444938568495674
3153,034,146,163,0.027228968719732016,0.07056510729027043
3154,172,062,118,0.013164258663250994,0.014387671637752675
3155,136,082,152,0.017497875625549053,0.039993833304305726
3156,070,022,047,0.01653251509789111,0.08167435682332946
3157,026,141,194,0.010350078019673581,0.03736257733641413
3158,022,045,044,0.01167982206775553,0.07803583318729546
3159,171,191,122,0.0032908603827063176,0.07902178156197803
3160,091,151,133,0.01917400357763488,0.11249580357190125
3161,198,167,025,0.0036076427501181563,0.005800434961715117
3162,052,076,136,0.004730751485064633,0.03735747848458537
3163,064,115,105,0.026947816784174572,0.010500686659753566
3164,101,065,090,0.016661932148970826,0.12569366462624632
3165,156,092,054,0.003704939767615878,0.017208217712769924
3166,137,188,083,0.0022482617295244145,0.0075739681183008
3167,115,008,141,0.028302014427938116,0.019778740030885422
3168,042,049,157,0.001344993218288848,0.0006951301268044441
3169,193,092,006,0.006236871284622469,0.021514291061775048
3170,141,039,155,0.010053784496482088,0.037200967901622084
3171,150,038,110,0.01547964160719928,0.02430464192395143
3172,190,191,105,0.00439481884370585,0.005358704029878925
3173,173,101,138,0.04279924013234082,0.15059061672577045
3174,096,045,090,0.00699972318790365,0.005450310880117937
3175,008,005,065,0.007769480013385843,0.013182828048070139
3176,130,134,025,0.013114067945431906,0.07021347283309909
3177,033,098,074,0.024949252904102992,0.02119976165350368
3178,183,084,173,0.000682762425701422,0.004911613196282305
3179,107,181,190,0.009745544806294748,0.014761549405299057
3180,072,130,155,0.003556367138040195,0.06943897341735217
3181,073,142,042,0.018786336664078807,0.014049986693270622
3182,187,122,191,0.002511053468520208,0.07219417777822756
3183,061,097,158,0.010047013943757621,0.0016101762557302335
3184,014,124,070,0.006525493806509464,0.01421818143786191
3185,110,181,108,0.011107423112629689,0.03321532463133747
3186,149,098,046,0.011070398392034275,0.016474504477576923
3187,069,025,012,0.02300463539455988,0.028021634258420858
3188,017,046,088,0.012382228431992215,0.05435643387713596
3189,051,069,031,0.010064185128509817,0.013885531634102666
3190,043,074,189,0.00695578051296164,0.03382601558084375
3191,124,061,157,0.007832639326506241,0.013988999463664387
3192,085,067,104,0.007673234500207515,0.00955537719956534
3193,169,181,073,0.00992469378106664,0.020718744179082593
3194,037,190,035,0.00527036275719861,0.006973865670445112
3195,107,189,191,0.007810608325132029,0.020618330015452657
3196,003,174,008,0.0022566137672934694,0.07025668697144005
3197,023,195,006,0.018985110077652245,0.07121480521790735
3198,148,024,040,0.013023814294268132,0.05647879919225163
3199,083,011,142,0.00652268376311671,0.03115965496171058
3200,181,178,176,0.009639713326989097,0.0042447010514657935
3201,007,146,169,0.019999310114021673,0.05735888949460499
3202,021,037,188,0.007325092333873906,0.006428198377023908
3203,060,026,037,0.003693265263198242,0.006676957243253789
3204,141,050,101,0.014054647235900664,0.03865047794587517
3205,013,006,164,0.00039629832903675943,0.0010753968509334966
3206,024,182,040,0.01283167002495611,0.0576367549710296
3207,169,055,161,0.007370450080307345,0.06039068324964414
3208,104,083,000,0.010051881219349745,0.014831605606522857
3209,049,173,153,0.03173030870546267,0.08112995744839391
3210,069,113,123,0.0029357211789931004,0.0057017044988026955
3211,017,084,173,0.01048653252310583,0.03989734230891262
3212,175,158,012,0.005537984613063429,0.017723184986128793
3213,131,169,032,0.0035832465699017213,0.018262911529003722
3214,143,069,017,0.009326249346756965,0.0051638438222545435
3215,160,171,053,0.001212378305897488,0.07966009790681727
3216,160,151,060,0.008418271614954564,0.024249094920146597
3217,175,012,092,0.005993853714881814,0.013223394375293185
3218,065,094,125,0.0006599880324242857,0.05853148021876864
3219,178,096,062,0.007159080711366395,0.005555318538084997
3220,176,196,195,0.004034732325433943,1.817724111774499e-05
3221,134,019,085,0.008840936868713234,0.0742454393126154
3222,069,023,054,0.0032943645353427087,0.06826615153792515
3223,043,192,084,0.0025865268660850704,0.032634275469953566
3224,153,085,091,0.0033826751263662524,0.01241957375438163
3225,035,161,029,0.0010825905171177874,0.009306125217319328
3226,173,190,134,0.03542100601178533,0.08124718908343986
3227,021,034,082,0.019943925427725495,0.0413987469119963
3228,129,090,060,0.009565091249654656,0.0017683319378128948
3229,130,114,141,0.006591678370895138,0.03323181158740329
3230,055,025,140,0.02846177582259768,0.07108262986772473
3231,189,106,110,0.00686912904979653,0.01661541426889701
3232,014,132,155,0.00230286460022866,0.013523949388537404
3233,103,079,037,0.009568175191538075,0.015469832278405815
3234,084,176,194,0.0026243337358055063,0.0036594101432118054
3235,054,011,079,0.010935375035801553,0.0176545079049768
3236,105,170,134,0.00896813313676137,0.017066885865950843
3237,043,189,166,0.007026058037970739,0.03826153460583159
3238,060,048,194,0.003354919032952819,0.01993098690398032
3239,193,065,194,0.0038138271108231203,0.05644695375623787
3240,018,157,174,0.04034500298054988,0.17846517616860647
3241,011,014,054,0.0025239387273765512,0.016988606519956262
3242,021,102,066,0.00986278789275652,0.020944821402056335
3243,004,144,021,0.002667969032117079,0.03164313231129012
3244,164,075,051,0.019613835106540467,0.06712078083182627
3245,079,048,081,0.009810500867752814,0.03766448570459968
3246,121,178,188,0.002485455881714893,0.004674657933031345
3247,003,140,137,0.0009703777100967814,0.0687304562241523
3248,000,187,146,0.0033412289559749953,0.07429039757299638
3249,039,120,175,0.012517274056385141,0.1425080132624399
3250,182,018,165,0.001919466158449068,0.013490917600255892
3251,067,027,094,0.00557569054967566,0.007055262147780517
3252,066,006,067,0.006308401669776864,7.44110399693021e-05
3253,081,099,008,0.0004586777430672928,0.004592619857752167
3254,099,143,014,0.008052912839568327,0.001015187642656179
3255,031,151,073,0.01021793414106631,0.024749259294507775
3256,004,072,033,0.0010836910789762122,0.08778072247566693
3257,040,029,068,0.013927546241405575,0.007898362592240193
3258,199,067,172,0.0062163746609655846,0.0014611159409662067
3259,027,131,098,0.002992579095898007,0.007417048289121486
3260,097,005,170,0.009970489963906815,0.0011280518869006828
3261,184,016,142,0.0006050123116346784,0.001152533288708013
3262,108,061,098,0.001993368212751534,0.029008923392858432
3263,199,084,005,0.003111242204063336,0.004144429487860313
3264,161,196,169,0.002330420074867501,0.003926668997511706
3265,167,071,070,0.00019933107832303953,0.00024972922271759845
3266,168,191,042,0.005020495174736128,0.01182074310094916
3267,013,173,143,0.03172911846923654,0.08117185361662038
3268,081,074,071,0.0068307690039237645,0.008050898228971537
3269,089,106,138,0.0009503349997362909,0.045611258131809995
3270,032,005,050,0.004643684562578465,0.0011351962403413074
3271,015,060,056,0.003256677246932793,0.007085841857836228
3272,157,003,058,0.039009367093299274,0.21914155060264673
3273,147,178,094,0.0012525793172882826,0.0018233666204150456
3274,107,079,108,0.01034155691881078,0.023722247205327007
3275,109,176,163,0.00633571319516979,0.020162545679782817
3276,071,184,042,0.00019289915775388966,0.0009373908421986821
3277,046,067,072,0.006360753864661506,0.011312213799049009
3278,085,027,091,0.003537216004939281,0.013445896409615465
3279,055,117,194,0.009958430079656244,0.043827009460612354
3280,195,050,109,0.02003245230077766,0.011255345357851776
3281,104,019,184,0.007810270091153204,0.00836278850487826
3282,146,117,061,0.021041923137255725,0.04866412325634295
3283,008,120,192,0.01921112040871631,0.1657113659547611
3284,058,148,073,0.0009883900452610783,0.005206235662052805
3285,183,125,115,0.0007354828236139088,0.0009662814077151527
3286,004,000,032,0.0010952730146476242,0.021200937902811856
3287,119,046,042,0.006205102715064026,0.04250701092378928
3288,169,052,137,0.0012546219325973995,0.04931050152996186
3289,061,196,174,0.003176336163310367,0.0014352080787827237
3290,033,096,185,0.022708324217998954,0.012739738336668194
3291,071,184,003,0.00019289915775388966,0.0009373908421986821
3292,067,165,122,0.005892158005814108,0.0013311627595632425
3293,018,076,136,0.005831342931925665,0.012296602703712356
3294,118,187,019,0.0025485475045565753,0.1002598148151197
3295,113,098,044,0.011268431542005297,0.016241930123959025
3296,049,103,138,3.0299644729558928e-05,0.004426949395585966
3297,044,123,144,0.03977021338929643,0.036663117266167
3298,070,046,138,0.006794575271697356,0.018762568859409967
3299,087,056,061,0.00367254526852423,0.004532767796050274
3300,075,083,191,0.008660399244911021,0.014803260561825016
3301,147,143,076,0.007966274279448293,0.0027876106855532212
3302,057,082,140,0.008416773356198615,0.0126236926675809
3303,057,046,182,0.002309651755647346,0.013874491888365315
3304,153,005,029,0.003970856332924821,0.004435549677985096
3305,151,013,161,0.00928402195106992,0.02784918881686871
3306,173,021,006,0.04194786487831892,0.08227274110064675
3307,050,192,026,0.005851481960532978,0.012225402509542183
3308,116,013,124,0.004304665663921958,0.035808318996459865
3309,160,007,164,5.564303364180567e-05,0.009625209250876843
3310,133,144,192,0.008259250885345848,0.01709866558270301
3311,121,113,156,0.0029945466657816944,0.005311002876389415
3312,070,195,158,0.021245239915260505,0.012966402956570477
3313,104,194,121,0.007134466943342521,0.0006739907706879711
