,topic_01,topic_02,topic_03,evidence_r2
3267,013,173,143,0.034822788407290695
3268,081,074,071,0.003965697002336288
3269,089,106,138,0.013320623761058581
3270,032,005,050,0.011996494619036846
3271,015,060,056,0.020281301016249142
3272,157,003,058,0.0461378767017403
3273,147,178,094,0.0208550198615306
3274,107,079,108,0.0002816494284723081
3275,109,176,163,0.03191607019431264
3276,071,184,042,0.009632272519695118
3277,046,067,072,0.06033994245350971
3278,085,027,091,0.027765639013077936
3279,055,117,194,0.016311863438183916
3280,195,050,109,0.016123652352670326
3281,104,019,184,0.01554004885906246
3282,146,117,061,0.01923110465100264
3283,008,120,192,0.01127550055855231
3284,058,148,073,0.028789790854019337
3285,183,125,115,0.006398921229106902
3286,004,000,032,0.02510187743893777
3287,119,046,042,0.014274711445243948
3288,169,052,137,0.011788583892162308
3289,061,196,174,0.01605289300354429
3290,033,096,185,0.015293841430265132
3291,071,184,003,0.029648969631947075
3292,067,165,122,0.008694998397023923
3293,018,076,136,0.010737236566223829
3294,118,187,019,0.027645005545337997
3295,113,098,044,0.014279503857612896
3296,049,103,138,0.008990694885002481
3297,044,123,144,0.019977932964056033
3298,070,046,138,0.0010978774577605765
3299,087,056,061,0.03176950981064197
3300,075,083,191,0.01075786729405237
3301,147,143,076,0.004532707775780853
3302,057,082,140,0.008115715618426056
3303,057,046,182,0.0068256961692173546
3304,153,005,029,0.028544600575229118
3305,151,013,161,0.04334227334956364
3306,173,021,006,0.03128946211319672
3307,050,192,026,0.0018086748408041586
3308,116,013,124,0.03840903638266069
3309,160,007,164,0.00674821175135476
3310,133,144,192,0.006908704022118184
3311,121,113,156,0.027849375347808625
3312,070,195,158,0.020658567519583948
3313,104,194,121,0.02662860105403886
3314,047,105,099,0.023283688819161652
3315,120,124,004,0.026789476892742248
3316,007,042,071,0.012572981862844279
3317,101,090,055,0.03976315247264828
3318,144,091,175,0.0256033367554801
3319,103,123,037,0.010327953631407594
3320,133,024,169,0.028558248259429764
3321,168,005,117,0.03126934533828374
3322,144,019,190,0.018766813364485158
3323,136,133,047,0.01941466693837257
3324,039,165,052,0.01243147225613317
3325,105,114,143,0.013047165575535868
3326,089,027,173,0.015265069198517334
3327,071,146,007,0.016956211526138132
3328,032,007,078,0.01888841185946022
3329,075,074,011,0.009390950827637079
3330,012,014,114,0.012145171633603291
3331,161,131,092,0.01782826398975812
3332,051,103,004,0.02250540313448257
3333,037,194,053,0.022091146696623376
3334,043,137,050,0.022629659468999086
3335,034,194,016,0.015750977565240687
3336,123,190,063,0.006033828936797714
3337,125,121,170,0.03661545719233161
3338,144,134,036,0.010172696960807803
3339,174,059,115,0.012280590789679802
3340,102,142,040,0.013174449398699384
3341,077,198,106,0.00787852101919917
3342,137,160,167,0.030840129137474692
3343,171,053,172,0.0309141797169189
3344,116,101,165,0.04583502524075933
3345,192,142,150,0.02104088066412746
3346,152,067,011,0.003716616274605955
3347,152,018,099,0.012077726240454334
3348,113,015,051,0.0034766359678695125
3349,015,156,039,0.00952905396065784
3350,006,079,192,0.008013786210087304
3351,110,106,065,0.03179816738693764
3352,136,183,077,0.007475874855792264
3353,159,061,170,0.023544291672834672
3354,165,050,044,0.01972166402050557
3355,036,035,008,0.008204092220262527
3356,082,129,195,0.014610807184498698
3357,019,102,068,0.018747296754543896
3358,053,015,011,0.02555199594388302
3359,094,019,134,0.03259166599043528
3360,118,085,049,0.01860478749303829
3361,067,014,147,0.000571563381458251
3362,079,067,122,0.0012305126742934158
3363,051,099,077,0.006505644014019429
3364,023,157,026,0.046249565288448036
3365,109,133,164,0.012489676820820472
3366,097,008,090,0.014502273666569088
3367,181,036,003,0.029353092229065236
3368,022,011,099,0.012340826805664395
3369,153,147,109,0.01390497185304762
3370,015,146,130,0.013941171365141503
3371,192,011,040,0.010296810320708394
3372,108,166,185,0.006285817888222245
3373,183,047,054,0.01801344821575157
3374,161,170,073,0.03134449996893207
3375,066,003,159,0.026852120188786688
3376,091,085,151,0.045194752177027286
3377,077,087,070,0.020105636083862954
3378,071,038,004,0.03605303794510739
3379,146,080,082,0.025123287853057952
3380,096,183,146,0.013227285571743241
3381,035,057,080,0.02122731702113001
3382,110,113,014,0.006539503804801505
3383,098,089,055,0.021497617178103723
3384,038,096,006,0.025103204287490022
3385,176,051,044,0.022936323197119912
3386,022,161,042,0.020831317361234225
3387,194,136,116,0.02002745360141911
3388,046,065,166,0.02923034390543955
3389,035,053,181,0.02887635452590187
3390,129,148,088,0.019541956451350706
3391,031,181,017,0.010724326962035513
3392,006,110,127,0.024825425846093374
3393,004,056,110,0.04132836349837499
3394,119,167,173,0.03394883456102382
3395,056,052,073,0.022237417005634752
3396,082,052,153,0.007074963859775685
3397,085,058,050,0.027711422772431438
3398,005,118,115,0.02060861518592505
3399,150,182,170,0.032582273315251875
3400,080,115,163,0.03941458047227253
3401,000,125,103,0.00884293017867055
3402,019,031,110,0.020771022932003502
3403,012,105,157,0.023339526039140468
3404,182,085,196,0.015105315784096351
3405,122,094,099,0.019308745893127477
3406,176,064,105,0.01642478021790339
3407,146,089,064,0.022250709590285744
3408,131,193,144,0.028128703998872906
3409,182,125,119,0.014106297867504725
3410,001,133,098,0.021084951195326607
3411,032,048,199,0.031046683128072905
3412,104,024,181,0.026913277510545952
3413,161,117,036,0.019544213997673143
3414,087,008,109,0.02645075411519715
3415,159,133,099,0.00803787125926736
3416,075,032,190,0.00909899433882655
3417,148,077,196,0.010456786293973286
3418,151,024,084,0.03508332939169734
3419,164,087,107,0.020195414262347944
3420,066,060,046,0.006149813716938235
3421,088,016,166,0.017779280828105537
3422,127,155,105,0.017685739739551454
3423,076,157,153,0.02067938008511161
3424,122,026,108,0.0011849890596801194
3425,171,085,192,0.005531244884307451
3426,008,192,080,0.016325876221321867
3427,084,060,161,0.015022626540682649
3428,069,066,008,0.008453815528123854
3429,168,049,183,0.008438976167730039
3430,051,029,175,0.0176931290475556
3431,079,157,122,0.017039627915753752
3432,153,074,048,0.03160254638700777
3433,074,025,024,0.02696214810307007
3434,160,042,007,0.011322944005696334
3435,067,199,066,0.011160073874489362
3436,105,017,123,0.014927363107645752
3437,005,008,053,0.029716483574315777
3438,120,016,177,0.020773569318541574
3439,142,131,048,0.02794415277078055
3440,076,087,146,0.025548006065672757
3441,016,116,184,0.018484964915774227
3442,155,092,137,0.01432922480794474
3443,148,173,189,0.008788679387896736
3444,142,037,035,0.00805143885591697
3445,172,081,189,0.015393422428204184
3446,099,016,119,0.01628573022853419
3447,106,073,183,0.009594423964146781
3448,170,003,022,0.03550139911919847
3449,022,115,074,0.009077017339018667
3450,147,050,061,0.005930012460493628
3451,060,103,124,0.006923209924082019
3452,089,116,087,0.03490039585447191
3453,125,044,116,0.02364605917238438
3454,007,187,123,0.014181211389544202
3455,026,079,176,0.014675510676551706
3456,091,075,170,0.04090777176281635
3457,170,027,130,0.018722303630669068
3458,032,017,138,0.01034305502256061
3459,014,193,048,0.05192117387589623
3460,064,121,153,0.028742268652189318
3461,017,054,148,0.013372992313289034
3462,191,026,053,0.022970003891840673
3463,096,144,077,0.006084627601843584
3464,159,055,025,0.008972588010522475
3465,087,011,092,0.02564822941357403
3466,007,018,188,0.013828559218924008
3467,103,124,106,0.006972175486384069
3468,077,068,099,0.0076921028544715275
3469,177,110,017,0.018879968775708855
3470,137,055,001,0.029195062359638646
3471,091,038,143,0.04774817822273236
3472,141,012,014,0.016820772785924087
3473,193,156,183,0.02947841773192117
3474,167,116,156,0.037925616751704916
3475,003,037,181,0.030292458107013198
3476,199,196,106,0.012319323808046345
3477,166,084,102,0.0068110992596309705
3478,073,047,078,0.028832791594962548
3479,149,170,060,0.03124253890646278
3480,025,149,102,0.01914944563963017
3481,129,045,034,0.04270040925831142
3482,080,178,092,0.027561793376125854
3483,099,198,029,0.02771280398406517
3484,073,013,199,0.03566033659201229
3485,072,022,173,0.061820040343599336
3486,065,159,117,0.03981570156363645
3487,132,071,005,0.010850057528275281
3488,088,097,156,0.033271493604803304
3489,133,147,064,0.0006557792976435994
3490,048,133,069,0.027709120823294242
3491,102,003,157,0.03794806366344683
3492,007,174,183,0.01002897273674408
3493,027,175,024,0.027220929543221084
3494,037,074,117,0.014818106307799783
3495,005,140,170,0.02909685022568187
3496,110,015,181,0.011636818436182361
3497,146,074,193,0.038261194875925164
3498,025,031,133,0.0032387131337665576
3499,114,173,035,0.014647116351068079
3500,101,019,089,0.04567977147658708
3501,113,143,161,0.015657370153145944
3502,068,103,078,0.01804291733815655
3503,074,110,166,0.00758599579896535
3504,046,025,077,0.0011350190680468053
3505,178,033,188,0.01822764299753965
3506,188,015,129,0.0059816853859295804
3507,055,029,078,0.030102194756844614
3508,196,073,001,0.024027969213961775
3509,082,067,039,0.005899745308837412
3510,176,174,156,0.020342428015163394
3511,008,074,088,0.019198905400470423
3512,163,110,096,0.029097494706051275
3513,105,124,165,0.014033822908037341
3514,017,066,005,0.021171719379831533
3515,063,119,107,0.009716132966472113
3516,049,050,031,0.005216051980160286
3517,191,153,088,0.02411893435228707
3518,114,072,187,0.06659377209203099
3519,122,063,184,0.001684181915515559
3520,076,050,190,0.0010401594929627667
3521,076,061,144,0.009663163721537416
3522,159,011,024,0.027878993254329743
3523,023,056,102,0.04924016117311092
3524,063,034,071,0.01668424497561516
3525,120,080,114,0.023981199132163344
3526,083,133,014,0.0010345262130061483
3527,117,003,122,0.035355668560706266
3528,161,008,121,0.03469402165053381
3529,168,184,098,0.010702869899127387
3530,039,114,150,0.02481624094987578
3531,157,103,184,0.019882907449675802
3532,031,043,137,0.02278109015499452
3533,053,143,018,0.028642171572740516
3534,000,053,195,0.027583632658414237
3535,119,170,080,0.030770111473438
3536,121,160,155,0.036256430538086915
3537,096,003,155,0.02800578067868431
3538,185,083,017,0.011979498543017275
3539,050,129,113,0.0008123197400740079
3540,066,106,108,0.005813630323412866
3541,175,149,008,0.0167769332727159
3542,173,026,021,0.023529829256785373
3543,155,137,109,0.018309276980345013
3544,121,195,165,0.03855267181537336
3545,004,157,140,0.030092761330523632
3546,083,113,060,0.0003710527604116054
3547,138,160,148,0.001397911451916034
3548,016,060,132,0.0008579658734472195
3549,194,062,089,0.022730505608980933
3550,081,127,104,0.014839737816963794
3551,167,113,105,0.02647669029348687
3552,198,090,187,0.017268435445375818
3553,078,109,033,0.025386818084662366
3554,073,195,173,0.018273935934457808
3555,146,051,121,0.0316550019867583
3556,033,140,178,0.018183534421993608
3557,137,188,142,0.010439674215942718
3558,189,155,087,0.02831222145762846
3559,193,065,011,0.04917145145642754
3560,156,078,104,0.01658559567620921
3561,153,149,051,0.01799094926375322
3562,166,131,060,0.0009126561333184791
3563,137,142,182,0.010265056980509613
3564,141,046,169,0.015464159622286644
3565,134,085,067,0.010773595129016211
3566,144,057,198,0.01239606252837766
3567,144,080,125,0.01726213556494216
3568,134,109,087,0.033598915892294134
3569,084,011,170,0.02023447199716255
3570,001,196,049,0.021071840658222762
3571,110,052,004,0.025331355214539775
3572,110,035,088,0.028443039529416292
3573,063,043,141,0.02750136185520713
3574,052,091,037,0.02227491602878562
3575,055,189,067,0.01114525020543533
3576,059,181,055,0.012092844996254404
3577,073,016,167,0.02701178522537051
3578,054,134,062,0.024247764463668164
3579,172,152,191,0.017693956168085112
3580,050,110,081,0.008074429262116545
3581,032,129,048,0.029847016105033486
3582,164,188,104,0.006782359319614906
3583,004,052,155,0.027366640773051176
3584,171,025,143,0.006035518758621183
3585,171,101,040,0.036870897986549966
3586,040,102,169,0.014852812686353745
3587,029,049,091,0.03672809693945067
3588,167,038,101,0.05212923389147206
3589,084,161,137,0.01729681253771931
3590,000,040,176,0.018718028598292635
3591,116,025,104,0.0168458799732637
3592,084,021,171,0.020390043242032196
3593,195,102,143,0.014492334790121353
3594,109,133,184,0.011613069993297032
3595,003,060,000,0.026541266075198577
3596,176,183,077,0.01406366255614977
3597,165,161,039,0.024908195140010525
3598,005,077,051,0.009153643783577747
3599,181,167,174,0.02843232655296568
3600,163,129,012,0.022966987333338018
3601,164,072,177,0.0626135662828129
3602,038,149,189,0.028369281740216246
3603,101,037,121,0.05668777921640722
3604,080,067,142,0.015667574139392126
3605,098,000,104,0.0070395717516617
3606,032,005,168,0.018264189742390746
3607,047,144,082,0.01990935724342824
3608,089,063,143,0.016398476345679813
3609,190,129,078,0.015521813068244183
3610,031,015,068,0.005119573536958133
3611,109,035,023,0.04561672143266304
3612,177,152,005,0.01729977488692691
3613,068,117,047,0.02232107428491048
3614,047,122,168,0.021005268402122024
3615,198,183,096,0.008977380632528398
3616,019,054,131,0.0202638534019014
3617,063,098,047,0.01847278002240138
3618,198,127,048,0.03459914278740994
3619,107,136,147,0.0071888780535830366
3620,155,097,058,0.04057085798586768
3621,134,141,168,0.01911643954699327
3622,006,132,091,0.029962125172885656
3623,155,110,113,0.008167345021136252
3624,108,040,155,0.012812341164194274
3625,071,134,183,0.007507791353072224
3626,015,166,187,0.011022462473557537
3627,110,067,056,0.026543844378494774
3628,055,090,096,0.013539768930448393
3629,143,054,124,0.00949372627539935
3630,065,015,019,0.04280191768130548
3631,168,024,158,0.03345308043531492
3632,121,183,163,0.038945291953697114
3633,064,110,125,0.00615626448205131
3634,121,037,113,0.02649265989682492
3635,110,165,134,0.017410680264267953
3636,000,190,163,0.024098443340378473
3637,124,088,133,0.018312599152046638
3638,170,104,041,0.019026462365890784
3639,021,103,067,0.02823085603280473
3640,147,129,069,0.0025841096907842642
3641,014,176,016,0.013541222796082608
3642,065,163,004,0.05153642283655169
3643,150,045,199,0.03817684644071173
3644,090,124,138,0.004491387656603951
3645,081,060,141,0.012884126739843182
3646,122,047,019,0.028959603704071024
3647,008,185,001,0.02150479057514232
3648,000,034,027,0.016359920247687176
3649,084,158,040,0.019977124368773747
3650,075,173,035,0.016257162737393638
3651,069,123,037,0.00714858105138616
3652,001,184,101,0.04287729337246193
3653,007,194,192,0.004789428100895776
3654,040,041,056,0.02099412086152863
3655,094,170,018,0.030197072136447956
3656,050,117,103,0.014942350433419183
3657,183,159,019,0.016253823336064732
3658,181,163,127,0.027692600389737865
3659,166,006,163,0.028591730072989985
3660,033,016,185,0.014456659908878455
3661,190,132,004,0.0232094848561194
3662,081,173,007,0.007441386353208457
3663,060,172,088,0.03218908987619218
3664,090,068,129,0.004245179827470746
3665,047,185,199,0.02193336078459951
3666,090,039,038,0.01930580886714972
3667,047,183,088,0.029076467438428177
3668,184,103,176,0.02129207981691572
3669,076,167,057,0.027499192770244374
3670,044,035,046,0.019889326796499573
3671,042,057,080,0.021182614241521902
3672,039,071,140,0.007186396731845068
3673,074,040,019,0.02368781863804592
3674,168,121,123,0.032070603694603794
3675,110,167,119,0.034073723522091814
3676,148,164,005,0.014066455687734347
3677,015,022,041,0.006587839098856629
3678,160,169,071,0.005830069300436613
3679,001,061,057,0.021723649218310048
3680,122,003,092,0.03004816418081302
3681,085,199,164,0.016727702808128964
3682,141,184,005,0.019254158144803912
3683,183,178,150,0.025777678421888495
3684,114,140,129,0.009917889930215917
3685,026,087,065,0.041256727278168426
3686,189,043,191,0.02592229448099692
